image_path,label,class,generator
dataset/raw/content/real_images/2911.jpg,0,real,real
dataset/raw/content/real_images/5456.jpg,0,real,real
dataset/raw/content/real_images/2394.jpg,0,real,real
dataset/raw/content/fake_images/stable_diffusion/413.jpg,1,fake,stable_diffusion
dataset/raw/content/real_images/9599.jpg,0,real,real
dataset/raw/content/fake_images/face_synthetics/345.jpg,1,fake,face_synthetics
dataset/raw/content/real_images/6408.jpg,0,real,real
dataset/raw/content/real_images/6985.jpg,0,real,real
dataset/raw/content/fake_images/stable_diffusion/132.jpg,1,fake,stable_diffusion
dataset/raw/content/real_images/5716.jpg,0,real,real
dataset/raw/content/real_images/2540.jpg,0,real,real
dataset/raw/content/real_images/8286.jpg,0,real,real
dataset/raw/content/real_images/10037.jpg,0,real,real
dataset/raw/content/fake_images/vq_diffusion/58.jpg,1,fake,vq_diffusion
dataset/raw/content/fake_images/generative_inpainting/641.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/denoising_diffusion_gan/99.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/fake_images/stylegan3/440.jpg,1,fake,stylegan3
dataset/raw/content/real_images/10271.jpg,0,real,real
dataset/raw/content/fake_images/diffusion_gan/62.jpg,1,fake,diffusion_gan
dataset/raw/content/real_images/6005.jpg,0,real,real
dataset/raw/content/real_images/1021.jpg,0,real,real
dataset/raw/content/fake_images/face_synthetics/485.jpg,1,fake,face_synthetics
dataset/raw/content/real_images/6217.jpg,0,real,real
dataset/raw/content/real_images/6235.jpg,0,real,real
dataset/raw/content/real_images/4905.jpg,0,real,real
dataset/raw/content/real_images/3932.jpg,0,real,real
dataset/raw/content/fake_images/stylegan3/273.jpg,1,fake,stylegan3
dataset/raw/content/fake_images/cips/233.jpg,1,fake,cips
dataset/raw/content/fake_images/stable_diffusion/301.jpg,1,fake,stable_diffusion
dataset/raw/content/fake_images/projected_gan/190.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/lama/63.jpg,1,fake,lama
dataset/raw/content/fake_images/stylegan1/195.jpg,1,fake,stylegan1
dataset/raw/content/real_images/9310.jpg,0,real,real
dataset/raw/content/fake_images/gansformer/286.jpg,1,fake,gansformer
dataset/raw/content/real_images/2949.jpg,0,real,real
dataset/raw/content/real_images/7491.jpg,0,real,real
dataset/raw/content/real_images/3166.jpg,0,real,real
dataset/raw/content/fake_images/gansformer/190.jpg,1,fake,gansformer
dataset/raw/content/fake_images/gau_gan/519.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/mat/410.jpg,1,fake,mat
dataset/raw/content/fake_images/lama/164.jpg,1,fake,lama
dataset/raw/content/fake_images/generative_inpainting/272.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/palette/359.jpg,1,fake,palette
dataset/raw/content/fake_images/ddpm/105.jpg,1,fake,ddpm
dataset/raw/content/fake_images/denoising_diffusion_gan/30.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/fake_images/face_synthetics/309.jpg,1,fake,face_synthetics
dataset/raw/content/fake_images/cips/278.jpg,1,fake,cips
dataset/raw/content/fake_images/denoising_diffusion_gan/254.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/fake_images/stylegan1/603.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/gau_gan/788.jpg,1,fake,gau_gan
dataset/raw/content/real_images/10094.jpg,0,real,real
dataset/raw/content/real_images/5797.jpg,0,real,real
dataset/raw/content/fake_images/star_gan/318.jpg,1,fake,star_gan
dataset/raw/content/real_images/5981.jpg,0,real,real
dataset/raw/content/fake_images/stylegan1/696.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/star_gan/309.jpg,1,fake,star_gan
dataset/raw/content/fake_images/gansformer/233.jpg,1,fake,gansformer
dataset/raw/content/fake_images/cips/339.jpg,1,fake,cips
dataset/raw/content/fake_images/diffusion_gan/345.jpg,1,fake,diffusion_gan
dataset/raw/content/fake_images/cips/104.jpg,1,fake,cips
dataset/raw/content/real_images/6758.jpg,0,real,real
dataset/raw/content/real_images/6486.jpg,0,real,real
dataset/raw/content/real_images/7218.jpg,0,real,real
dataset/raw/content/real_images/6335.jpg,0,real,real
dataset/raw/content/fake_images/latent_diffusion/338.jpg,1,fake,latent_diffusion
dataset/raw/content/fake_images/stylegan2/194.jpg,1,fake,stylegan2
dataset/raw/content/real_images/6611.jpg,0,real,real
dataset/raw/content/real_images/6301.jpg,0,real,real
dataset/raw/content/fake_images/big_gan/424.jpg,1,fake,big_gan
dataset/raw/content/real_images/4417.jpg,0,real,real
dataset/raw/content/real_images/344.jpg,0,real,real
dataset/raw/content/real_images/586.jpg,0,real,real
dataset/raw/content/real_images/4129.jpg,0,real,real
dataset/raw/content/fake_images/lama/29.jpg,1,fake,lama
dataset/raw/content/fake_images/generative_inpainting/956.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/big_gan/27.jpg,1,fake,big_gan
dataset/raw/content/fake_images/cips/353.jpg,1,fake,cips
dataset/raw/content/fake_images/stylegan1/396.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/cips/459.jpg,1,fake,cips
dataset/raw/content/real_images/121.jpg,0,real,real
dataset/raw/content/real_images/2023.jpg,0,real,real
dataset/raw/content/real_images/3196.jpg,0,real,real
dataset/raw/content/real_images/4048.jpg,0,real,real
dataset/raw/content/fake_images/denoising_diffusion_gan/216.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/real_images/7311.jpg,0,real,real
dataset/raw/content/fake_images/stable_diffusion/295.jpg,1,fake,stable_diffusion
dataset/raw/content/fake_images/projected_gan/2.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/stylegan1/608.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/glide/13.jpg,1,fake,glide
dataset/raw/content/real_images/6615.jpg,0,real,real
dataset/raw/content/fake_images/lama/195.jpg,1,fake,lama
dataset/raw/content/real_images/8948.jpg,0,real,real
dataset/raw/content/real_images/8487.jpg,0,real,real
dataset/raw/content/fake_images/projected_gan/145.jpg,1,fake,projected_gan
dataset/raw/content/real_images/9202.jpg,0,real,real
dataset/raw/content/fake_images/projected_gan/829.jpg,1,fake,projected_gan
dataset/raw/content/real_images/960.jpg,0,real,real
dataset/raw/content/fake_images/denoising_diffusion_gan/307.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/fake_images/palette/357.jpg,1,fake,palette
dataset/raw/content/fake_images/stylegan1/296.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/gau_gan/233.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/vq_diffusion/24.jpg,1,fake,vq_diffusion
dataset/raw/content/real_images/6437.jpg,0,real,real
dataset/raw/content/real_images/7328.jpg,0,real,real
dataset/raw/content/fake_images/gansformer/304.jpg,1,fake,gansformer
dataset/raw/content/real_images/4200.jpg,0,real,real
dataset/raw/content/real_images/528.jpg,0,real,real
dataset/raw/content/real_images/9697.jpg,0,real,real
dataset/raw/content/real_images/3130.jpg,0,real,real
dataset/raw/content/fake_images/vq_diffusion/418.jpg,1,fake,vq_diffusion
dataset/raw/content/real_images/1758.jpg,0,real,real
dataset/raw/content/real_images/9486.jpg,0,real,real
dataset/raw/content/fake_images/gansformer/211.jpg,1,fake,gansformer
dataset/raw/content/real_images/9442.jpg,0,real,real
dataset/raw/content/fake_images/stylegan1/63.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/star_gan/107.jpg,1,fake,star_gan
dataset/raw/content/real_images/2436.jpg,0,real,real
dataset/raw/content/real_images/9678.jpg,0,real,real
dataset/raw/content/real_images/1739.jpg,0,real,real
dataset/raw/content/fake_images/gau_gan/250.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/face_synthetics/114.jpg,1,fake,face_synthetics
dataset/raw/content/fake_images/stylegan1/366.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/face_synthetics/410.jpg,1,fake,face_synthetics
dataset/raw/content/real_images/8552.jpg,0,real,real
dataset/raw/content/real_images/8979.jpg,0,real,real
dataset/raw/content/fake_images/diffusion_gan/199.jpg,1,fake,diffusion_gan
dataset/raw/content/fake_images/lama/97.jpg,1,fake,lama
dataset/raw/content/real_images/5395.jpg,0,real,real
dataset/raw/content/fake_images/sfhq/18.jpg,1,fake,sfhq
dataset/raw/content/real_images/3543.jpg,0,real,real
dataset/raw/content/fake_images/glide/393.jpg,1,fake,glide
dataset/raw/content/real_images/9251.jpg,0,real,real
dataset/raw/content/fake_images/palette/379.jpg,1,fake,palette
dataset/raw/content/fake_images/projected_gan/485.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/gau_gan/377.jpg,1,fake,gau_gan
dataset/raw/content/real_images/3107.jpg,0,real,real
dataset/raw/content/fake_images/star_gan/143.jpg,1,fake,star_gan
dataset/raw/content/real_images/6000.jpg,0,real,real
dataset/raw/content/real_images/6135.jpg,0,real,real
dataset/raw/content/real_images/10385.jpg,0,real,real
dataset/raw/content/real_images/5809.jpg,0,real,real
dataset/raw/content/real_images/2954.jpg,0,real,real
dataset/raw/content/fake_images/sfhq/108.jpg,1,fake,sfhq
dataset/raw/content/fake_images/gau_gan/268.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/stylegan2/216.jpg,1,fake,stylegan2
dataset/raw/content/real_images/5960.jpg,0,real,real
dataset/raw/content/fake_images/stylegan1/597.jpg,1,fake,stylegan1
dataset/raw/content/real_images/2983.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/441.jpg,1,fake,stylegan2
dataset/raw/content/real_images/4040.jpg,0,real,real
dataset/raw/content/real_images/2056.jpg,0,real,real
dataset/raw/content/real_images/7335.jpg,0,real,real
dataset/raw/content/fake_images/glide/237.jpg,1,fake,glide
dataset/raw/content/real_images/5724.jpg,0,real,real
dataset/raw/content/real_images/10125.jpg,0,real,real
dataset/raw/content/fake_images/gansformer/177.jpg,1,fake,gansformer
dataset/raw/content/fake_images/denoising_diffusion_gan/41.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/fake_images/cips/30.jpg,1,fake,cips
dataset/raw/content/fake_images/mat/367.jpg,1,fake,mat
dataset/raw/content/fake_images/projected_gan/95.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/stylegan1/643.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/projected_gan/757.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/denoising_diffusion_gan/215.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/real_images/5526.jpg,0,real,real
dataset/raw/content/real_images/6246.jpg,0,real,real
dataset/raw/content/fake_images/taming_transformer/402.jpg,1,fake,taming_transformer
dataset/raw/content/fake_images/stable_diffusion/291.jpg,1,fake,stable_diffusion
dataset/raw/content/fake_images/diffusion_gan/412.jpg,1,fake,diffusion_gan
dataset/raw/content/real_images/10020.jpg,0,real,real
dataset/raw/content/real_images/9844.jpg,0,real,real
dataset/raw/content/real_images/6995.jpg,0,real,real
dataset/raw/content/real_images/5087.jpg,0,real,real
dataset/raw/content/real_images/513.jpg,0,real,real
dataset/raw/content/fake_images/diffusion_gan/44.jpg,1,fake,diffusion_gan
dataset/raw/content/real_images/8614.jpg,0,real,real
dataset/raw/content/fake_images/cips/274.jpg,1,fake,cips
dataset/raw/content/real_images/3736.jpg,0,real,real
dataset/raw/content/real_images/10919.jpg,0,real,real
dataset/raw/content/real_images/6023.jpg,0,real,real
dataset/raw/content/fake_images/projected_gan/262.jpg,1,fake,projected_gan
dataset/raw/content/real_images/9741.jpg,0,real,real
dataset/raw/content/fake_images/projected_gan/113.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/generative_inpainting/167.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/stylegan2/546.jpg,1,fake,stylegan2
dataset/raw/content/real_images/5847.jpg,0,real,real
dataset/raw/content/real_images/8074.jpg,0,real,real
dataset/raw/content/fake_images/star_gan/437.jpg,1,fake,star_gan
dataset/raw/content/fake_images/denoising_diffusion_gan/5.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/fake_images/taming_transformer/28.jpg,1,fake,taming_transformer
dataset/raw/content/fake_images/glide/165.jpg,1,fake,glide
dataset/raw/content/real_images/3155.jpg,0,real,real
dataset/raw/content/fake_images/palette/433.jpg,1,fake,palette
dataset/raw/content/fake_images/face_synthetics/432.jpg,1,fake,face_synthetics
dataset/raw/content/fake_images/big_gan/76.jpg,1,fake,big_gan
dataset/raw/content/real_images/381.jpg,0,real,real
dataset/raw/content/real_images/11332.jpg,0,real,real
dataset/raw/content/real_images/369.jpg,0,real,real
dataset/raw/content/fake_images/glide/82.jpg,1,fake,glide
dataset/raw/content/fake_images/vq_diffusion/126.jpg,1,fake,vq_diffusion
dataset/raw/content/real_images/2971.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/535.jpg,1,fake,stylegan2
dataset/raw/content/fake_images/lama/322.jpg,1,fake,lama
dataset/raw/content/fake_images/stylegan2/338.jpg,1,fake,stylegan2
dataset/raw/content/fake_images/glide/238.jpg,1,fake,glide
dataset/raw/content/fake_images/vq_diffusion/3.jpg,1,fake,vq_diffusion
dataset/raw/content/real_images/5105.jpg,0,real,real
dataset/raw/content/fake_images/stylegan3/454.jpg,1,fake,stylegan3
dataset/raw/content/fake_images/stylegan3/272.jpg,1,fake,stylegan3
dataset/raw/content/fake_images/stylegan2/343.jpg,1,fake,stylegan2
dataset/raw/content/fake_images/generative_inpainting/363.jpg,1,fake,generative_inpainting
dataset/raw/content/real_images/5072.jpg,0,real,real
dataset/raw/content/fake_images/cips/283.jpg,1,fake,cips
dataset/raw/content/real_images/7945.jpg,0,real,real
dataset/raw/content/real_images/7301.jpg,0,real,real
dataset/raw/content/real_images/9856.jpg,0,real,real
dataset/raw/content/real_images/7844.jpg,0,real,real
dataset/raw/content/real_images/4909.jpg,0,real,real
dataset/raw/content/fake_images/vq_diffusion/34.jpg,1,fake,vq_diffusion
dataset/raw/content/fake_images/taming_transformer/452.jpg,1,fake,taming_transformer
dataset/raw/content/real_images/6443.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/505.jpg,1,fake,stylegan2
dataset/raw/content/real_images/7790.jpg,0,real,real
dataset/raw/content/real_images/2844.jpg,0,real,real
dataset/raw/content/real_images/7007.jpg,0,real,real
dataset/raw/content/real_images/9028.jpg,0,real,real
dataset/raw/content/real_images/2662.jpg,0,real,real
dataset/raw/content/fake_images/projected_gan/166.jpg,1,fake,projected_gan
dataset/raw/content/real_images/808.jpg,0,real,real
dataset/raw/content/real_images/3823.jpg,0,real,real
dataset/raw/content/fake_images/big_gan/302.jpg,1,fake,big_gan
dataset/raw/content/real_images/7597.jpg,0,real,real
dataset/raw/content/fake_images/latent_diffusion/321.jpg,1,fake,latent_diffusion
dataset/raw/content/fake_images/denoising_diffusion_gan/66.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/fake_images/diffusion_gan/446.jpg,1,fake,diffusion_gan
dataset/raw/content/real_images/4453.jpg,0,real,real
dataset/raw/content/fake_images/star_gan/352.jpg,1,fake,star_gan
dataset/raw/content/fake_images/taming_transformer/188.jpg,1,fake,taming_transformer
dataset/raw/content/fake_images/sfhq/420.jpg,1,fake,sfhq
dataset/raw/content/fake_images/taming_transformer/62.jpg,1,fake,taming_transformer
dataset/raw/content/fake_images/mat/423.jpg,1,fake,mat
dataset/raw/content/fake_images/stylegan1/168.jpg,1,fake,stylegan1
dataset/raw/content/real_images/3347.jpg,0,real,real
dataset/raw/content/fake_images/glide/268.jpg,1,fake,glide
dataset/raw/content/real_images/2643.jpg,0,real,real
dataset/raw/content/real_images/9881.jpg,0,real,real
dataset/raw/content/fake_images/gau_gan/825.jpg,1,fake,gau_gan
dataset/raw/content/real_images/2807.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/595.jpg,1,fake,stylegan2
dataset/raw/content/real_images/11467.jpg,0,real,real
dataset/raw/content/real_images/4790.jpg,0,real,real
dataset/raw/content/fake_images/latent_diffusion/204.jpg,1,fake,latent_diffusion
dataset/raw/content/fake_images/stylegan1/988.jpg,1,fake,stylegan1
dataset/raw/content/real_images/1692.jpg,0,real,real
dataset/raw/content/real_images/7798.jpg,0,real,real
dataset/raw/content/fake_images/gansformer/113.jpg,1,fake,gansformer
dataset/raw/content/fake_images/stylegan1/164.jpg,1,fake,stylegan1
dataset/raw/content/real_images/10428.jpg,0,real,real
dataset/raw/content/real_images/3244.jpg,0,real,real
dataset/raw/content/fake_images/stylegan3/220.jpg,1,fake,stylegan3
dataset/raw/content/real_images/10053.jpg,0,real,real
dataset/raw/content/real_images/4562.jpg,0,real,real
dataset/raw/content/fake_images/generative_inpainting/620.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/diffusion_gan/237.jpg,1,fake,diffusion_gan
dataset/raw/content/fake_images/stylegan2/722.jpg,1,fake,stylegan2
dataset/raw/content/fake_images/star_gan/312.jpg,1,fake,star_gan
dataset/raw/content/fake_images/projected_gan/604.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/generative_inpainting/1.jpg,1,fake,generative_inpainting
dataset/raw/content/real_images/4212.jpg,0,real,real
dataset/raw/content/fake_images/vq_diffusion/153.jpg,1,fake,vq_diffusion
dataset/raw/content/real_images/5216.jpg,0,real,real
dataset/raw/content/real_images/3857.jpg,0,real,real
dataset/raw/content/real_images/6533.jpg,0,real,real
dataset/raw/content/real_images/6884.jpg,0,real,real
dataset/raw/content/fake_images/gau_gan/106.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/stylegan1/546.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/projected_gan/430.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/taming_transformer/65.jpg,1,fake,taming_transformer
dataset/raw/content/fake_images/generative_inpainting/8.jpg,1,fake,generative_inpainting
dataset/raw/content/real_images/8138.jpg,0,real,real
dataset/raw/content/fake_images/latent_diffusion/447.jpg,1,fake,latent_diffusion
dataset/raw/content/real_images/6384.jpg,0,real,real
dataset/raw/content/real_images/7510.jpg,0,real,real
dataset/raw/content/fake_images/stylegan1/677.jpg,1,fake,stylegan1
dataset/raw/content/real_images/7542.jpg,0,real,real
dataset/raw/content/real_images/128.jpg,0,real,real
dataset/raw/content/fake_images/palette/227.jpg,1,fake,palette
dataset/raw/content/real_images/8375.jpg,0,real,real
dataset/raw/content/real_images/817.jpg,0,real,real
dataset/raw/content/fake_images/taming_transformer/271.jpg,1,fake,taming_transformer
dataset/raw/content/fake_images/denoising_diffusion_gan/144.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/fake_images/denoising_diffusion_gan/39.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/real_images/9092.jpg,0,real,real
dataset/raw/content/fake_images/gansformer/474.jpg,1,fake,gansformer
dataset/raw/content/real_images/2878.jpg,0,real,real
dataset/raw/content/fake_images/gau_gan/509.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/sfhq/460.jpg,1,fake,sfhq
dataset/raw/content/real_images/8671.jpg,0,real,real
dataset/raw/content/fake_images/taming_transformer/391.jpg,1,fake,taming_transformer
dataset/raw/content/fake_images/gau_gan/5.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/vq_diffusion/255.jpg,1,fake,vq_diffusion
dataset/raw/content/fake_images/face_synthetics/394.jpg,1,fake,face_synthetics
dataset/raw/content/fake_images/projected_gan/284.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/generative_inpainting/574.jpg,1,fake,generative_inpainting
dataset/raw/content/real_images/2780.jpg,0,real,real
dataset/raw/content/real_images/7214.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/526.jpg,1,fake,stylegan2
dataset/raw/content/real_images/3368.jpg,0,real,real
dataset/raw/content/real_images/991.jpg,0,real,real
dataset/raw/content/fake_images/gansformer/133.jpg,1,fake,gansformer
dataset/raw/content/real_images/4332.jpg,0,real,real
dataset/raw/content/real_images/8134.jpg,0,real,real
dataset/raw/content/real_images/10066.jpg,0,real,real
dataset/raw/content/fake_images/sfhq/8.jpg,1,fake,sfhq
dataset/raw/content/fake_images/gau_gan/624.jpg,1,fake,gau_gan
dataset/raw/content/real_images/875.jpg,0,real,real
dataset/raw/content/fake_images/stylegan3/293.jpg,1,fake,stylegan3
dataset/raw/content/real_images/7900.jpg,0,real,real
dataset/raw/content/real_images/7494.jpg,0,real,real
dataset/raw/content/real_images/3893.jpg,0,real,real
dataset/raw/content/fake_images/mat/87.jpg,1,fake,mat
dataset/raw/content/fake_images/projected_gan/608.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/diffusion_gan/244.jpg,1,fake,diffusion_gan
dataset/raw/content/fake_images/gau_gan/317.jpg,1,fake,gau_gan
dataset/raw/content/real_images/7039.jpg,0,real,real
dataset/raw/content/real_images/4918.jpg,0,real,real
dataset/raw/content/real_images/2795.jpg,0,real,real
dataset/raw/content/fake_images/palette/259.jpg,1,fake,palette
dataset/raw/content/fake_images/stylegan1/935.jpg,1,fake,stylegan1
dataset/raw/content/real_images/9216.jpg,0,real,real
dataset/raw/content/real_images/3344.jpg,0,real,real
dataset/raw/content/fake_images/generative_inpainting/164.jpg,1,fake,generative_inpainting
dataset/raw/content/real_images/10567.jpg,0,real,real
dataset/raw/content/fake_images/stable_diffusion/101.jpg,1,fake,stable_diffusion
dataset/raw/content/real_images/1652.jpg,0,real,real
dataset/raw/content/real_images/10153.jpg,0,real,real
dataset/raw/content/fake_images/mat/430.jpg,1,fake,mat
dataset/raw/content/real_images/7525.jpg,0,real,real
dataset/raw/content/fake_images/stylegan3/243.jpg,1,fake,stylegan3
dataset/raw/content/fake_images/lama/405.jpg,1,fake,lama
dataset/raw/content/fake_images/stylegan1/654.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/stylegan1/141.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/projected_gan/491.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/taming_transformer/274.jpg,1,fake,taming_transformer
dataset/raw/content/real_images/1102.jpg,0,real,real
dataset/raw/content/fake_images/latent_diffusion/280.jpg,1,fake,latent_diffusion
dataset/raw/content/fake_images/generative_inpainting/832.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/taming_transformer/14.jpg,1,fake,taming_transformer
dataset/raw/content/fake_images/stylegan1/594.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/latent_diffusion/309.jpg,1,fake,latent_diffusion
dataset/raw/content/real_images/568.jpg,0,real,real
dataset/raw/content/real_images/4623.jpg,0,real,real
dataset/raw/content/real_images/4997.jpg,0,real,real
dataset/raw/content/real_images/8848.jpg,0,real,real
dataset/raw/content/fake_images/glide/468.jpg,1,fake,glide
dataset/raw/content/fake_images/stylegan3/236.jpg,1,fake,stylegan3
dataset/raw/content/fake_images/taming_transformer/445.jpg,1,fake,taming_transformer
dataset/raw/content/fake_images/gau_gan/452.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/big_gan/2.jpg,1,fake,big_gan
dataset/raw/content/fake_images/stylegan2/155.jpg,1,fake,stylegan2
dataset/raw/content/real_images/2823.jpg,0,real,real
dataset/raw/content/fake_images/stylegan1/258.jpg,1,fake,stylegan1
dataset/raw/content/real_images/6097.jpg,0,real,real
dataset/raw/content/real_images/2348.jpg,0,real,real
dataset/raw/content/real_images/2528.jpg,0,real,real
dataset/raw/content/fake_images/stylegan1/162.jpg,1,fake,stylegan1
dataset/raw/content/real_images/1398.jpg,0,real,real
dataset/raw/content/fake_images/gau_gan/731.jpg,1,fake,gau_gan
dataset/raw/content/real_images/9201.jpg,0,real,real
dataset/raw/content/fake_images/palette/219.jpg,1,fake,palette
dataset/raw/content/real_images/10284.jpg,0,real,real
dataset/raw/content/real_images/4757.jpg,0,real,real
dataset/raw/content/real_images/4774.jpg,0,real,real
dataset/raw/content/fake_images/gansformer/83.jpg,1,fake,gansformer
dataset/raw/content/fake_images/stylegan3/224.jpg,1,fake,stylegan3
dataset/raw/content/fake_images/generative_inpainting/914.jpg,1,fake,generative_inpainting
dataset/raw/content/real_images/2089.jpg,0,real,real
dataset/raw/content/fake_images/stylegan1/828.jpg,1,fake,stylegan1
dataset/raw/content/real_images/10339.jpg,0,real,real
dataset/raw/content/real_images/9107.jpg,0,real,real
dataset/raw/content/real_images/6974.jpg,0,real,real
dataset/raw/content/real_images/4974.jpg,0,real,real
dataset/raw/content/real_images/4161.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/488.jpg,1,fake,stylegan2
dataset/raw/content/real_images/8996.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/631.jpg,1,fake,stylegan2
dataset/raw/content/fake_images/generative_inpainting/479.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/cips/409.jpg,1,fake,cips
dataset/raw/content/fake_images/glide/184.jpg,1,fake,glide
dataset/raw/content/fake_images/stylegan2/17.jpg,1,fake,stylegan2
dataset/raw/content/fake_images/gau_gan/242.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/gau_gan/20.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/denoising_diffusion_gan/416.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/real_images/346.jpg,0,real,real
dataset/raw/content/real_images/8147.jpg,0,real,real
dataset/raw/content/fake_images/lama/268.jpg,1,fake,lama
dataset/raw/content/real_images/6181.jpg,0,real,real
dataset/raw/content/real_images/6554.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/664.jpg,1,fake,stylegan2
dataset/raw/content/fake_images/lama/333.jpg,1,fake,lama
dataset/raw/content/real_images/10084.jpg,0,real,real
dataset/raw/content/fake_images/generative_inpainting/723.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/gansformer/382.jpg,1,fake,gansformer
dataset/raw/content/fake_images/glide/229.jpg,1,fake,glide
dataset/raw/content/fake_images/big_gan/418.jpg,1,fake,big_gan
dataset/raw/content/real_images/2137.jpg,0,real,real
dataset/raw/content/real_images/6218.jpg,0,real,real
dataset/raw/content/real_images/6012.jpg,0,real,real
dataset/raw/content/real_images/9205.jpg,0,real,real
dataset/raw/content/fake_images/projected_gan/121.jpg,1,fake,projected_gan
dataset/raw/content/real_images/1978.jpg,0,real,real
dataset/raw/content/real_images/4850.jpg,0,real,real
dataset/raw/content/real_images/2382.jpg,0,real,real
dataset/raw/content/real_images/3927.jpg,0,real,real
dataset/raw/content/real_images/1874.jpg,0,real,real
dataset/raw/content/real_images/11443.jpg,0,real,real
dataset/raw/content/fake_images/glide/261.jpg,1,fake,glide
dataset/raw/content/real_images/9406.jpg,0,real,real
dataset/raw/content/real_images/3229.jpg,0,real,real
dataset/raw/content/fake_images/glide/89.jpg,1,fake,glide
dataset/raw/content/fake_images/taming_transformer/166.jpg,1,fake,taming_transformer
dataset/raw/content/fake_images/generative_inpainting/223.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/stylegan3/278.jpg,1,fake,stylegan3
dataset/raw/content/real_images/6392.jpg,0,real,real
dataset/raw/content/fake_images/palette/230.jpg,1,fake,palette
dataset/raw/content/fake_images/big_gan/380.jpg,1,fake,big_gan
dataset/raw/content/real_images/10842.jpg,0,real,real
dataset/raw/content/fake_images/glide/245.jpg,1,fake,glide
dataset/raw/content/real_images/2186.jpg,0,real,real
dataset/raw/content/fake_images/projected_gan/986.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/generative_inpainting/269.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/generative_inpainting/779.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/generative_inpainting/383.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/gau_gan/6.jpg,1,fake,gau_gan
dataset/raw/content/real_images/3841.jpg,0,real,real
dataset/raw/content/fake_images/gau_gan/360.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/gau_gan/521.jpg,1,fake,gau_gan
dataset/raw/content/real_images/1276.jpg,0,real,real
